Latent-1,Latent-2,TrueClass
20.282773730410163,-8.365987170589621,0
18.797142318476347,-6.734098282430254,0
12.99384602625455,-5.277452748110867,0
5.6698048925931275,-9.637702972097069,0
2.710573119246578,-4.898396030098643,0
3.850798271849203,-2.453674856931692,0
19.257328742114563,-7.208597131180277,0
-14.021020850701495,-10.216658329086354,0
8.12034417995868,-9.592426449603067,0
-18.807992549452845,-9.637816834890563,0
4.952920707948339,-12.533092221326445,0
10.717576429041738,-5.252573191827731,0
14.097338665130946,-11.43290010435474,0
-12.094351001418506,-8.419545192973198,0
10.236908976306832,-9.111065840648715,0
-0.9947965244150784,-9.787640796654664,0
-18.13541317751313,-10.433273429270177,0
8.264046805489487,-7.843784225360115,0
-5.81217933665121,-6.949281225225687,0
20.415961744173046,-7.279464302085947,0
22.410947886128522,-4.991563372822619,0
14.060717511399123,-7.813921683962318,0
14.306077023833524,-7.015211576264424,0
-4.0416079683026505,0.4892995303960847,0
1.5959934871479209,-6.350922302449094,0
18.114401955304054,-6.449875152671289,0
12.86494616466752,-6.61224923940325,0
22.46596398628446,1.2249675587779567,0
15.480791144017847,-0.24758332296930238,0
14.833143083598076,-8.210980857760585,0
-5.2104550950643596,-6.1092028626607,0
27.36577555145568,20.79166528348874,0
-16.89277446557709,-10.54662274721425,0
14.792700684177149,-4.537349621144164,0
22.031353742190035,16.662992830922388,0
-7.039068075985308,-10.596428352661887,0
-16.207171835048918,-7.694837389793672,0
19.521754094189134,-8.84757223250025,0
16.299771955843735,-8.884920973015126,0
16.076159349727334,-4.942888487923101,0
20.447708191874945,-4.588269314888554,0
-3.4808890573520403,-7.528254879536986,0
-11.682509879945334,-11.0783870888724,0
-1.8695213649435973,-0.15216921189840654,0
13.485580135816972,-7.548410494122682,0
1.810504152444708,-12.015854346664412,0
3.8546002094222582,-7.524009896645942,0
5.411800116325325,-11.105865105667286,0
-4.58169512148927,-6.563157143892903,0
0.1332790253144576,-9.756337142607208,0
-2.062390177913512,-6.8945483362896205,0
11.675992183007248,-6.413226999505202,0
21.630439582868366,-0.5482922639370127,0
11.264399836334135,-1.7588358686183334,0
12.584788760964209,-7.57465918454686,0
5.129301877877271,-8.10902685535055,0
14.748110723320753,-8.785365615387443,0
-2.9076989167060363,-9.156622813438492,0
20.844701671645023,-5.790582031794965,0
8.011505351979563,-2.2058684387561622,0
11.992995170850225,-12.15579033067371,0
22.551415168922432,-3.207501195976621,0
-14.356773966139533,-10.100031498326315,0
12.85060030450664,-8.190006553054511,0
-5.692652027148854,-11.466686455465496,0
15.865719103498511,-5.217608043763472,0
23.731881089802176,-3.3542027714289384,0
1.9345847717340563,-10.13869201458356,0
-7.324235321723217,-9.026110215272125,0
17.296475152340303,-6.003659197876971,0
-1.5107472853820254,-2.3949223927886036,0
-7.9856714707032594,-12.474176786157521,0
-0.3147624987509109,-9.136365770724707,0
10.13907385625336,-8.789378181526587,0
12.902108019357899,-13.268235330744437,0
27.503253191212593,13.273650161566795,0
8.325239813847015,-12.64489730616044,0
22.296536446628632,-8.635661450506557,0
21.25817097747945,11.42678149230576,0
1.450585022084504,-9.334386285133938,0
-6.296555318592055,-6.730897486975867,0
-7.395971703048053,-8.84965018717733,0
29.92434615308929,0.3515443592634711,0
9.982685472232383,-4.7447931261555,0
-0.6918871641788653,-8.54940266904485,0
20.80427157792405,-6.649808805705336,0
13.026855672488765,-13.904851560529044,0
19.909074199178168,-6.406364789623858,0
-2.5643078437414797,-8.316097569047534,0
9.052467666751475,-8.220074080397147,0
21.816771123690366,8.245906661223744,0
21.29371769125838,-9.97193312425317,0
-9.93558053301025,-9.458869704814843,0
-4.856427944176618,-9.378119228163927,0
18.331723713701855,-6.699032043446004,0
20.703704461811085,-7.57783046787389,0
-16.0274983069101,-10.362678761524192,0
-6.558068957447779,-11.19438558681792,0
9.750160080674881,-14.608453036002151,0
16.569593459333383,-7.9313777732699595,0
-4.8367781118605775,-10.135700897253557,0
13.606558361006828,-9.678891446220389,0
-4.421377884344905,0.09252304681606942,0
9.911026873489897,-7.0984985387282835,0
17.256872923751967,-6.569988967584033,0
20.296028213023245,-9.478520899320738,0
-5.50334217661405,-10.062604551308803,0
-4.439620608253723,-10.096861710144157,0
11.084597741674576,-6.292697311806963,0
5.021710422017879,-8.492801458931867,0
10.279963181225751,-7.084814325282391,0
18.224067824861528,-0.31890763777547776,0
8.960605875408206,-12.462267116881907,0
21.006267060366337,-8.027693557681818,0
-0.01880846070093904,-8.32863797434034,0
20.467030035262038,-1.9235880597993313,0
8.349062616488672,-7.058682164062264,0
8.24774129638653,-9.798492349686049,0
24.643428406197422,-4.593077345088539,0
-1.9843943185781738,-9.460680374718933,0
-16.998769868998174,-10.030716345586445,0
-5.984775399867809,-9.948857383557607,0
-3.689461820230043,-9.23606173244626,0
-2.1783855277762947,-8.6091589993858,0
4.453090275181489,-7.588898951436479,0
0.027532121332469586,-7.3409962712085175,0
-8.99400839180967,-10.125076640991905,0
18.29676596241353,-7.10399808110949,0
-16.866429064391028,-11.264693217238158,0
6.812540823679915,-3.6947176380588886,0
-7.773379291342817,-8.22369849173178,0
20.993197579912636,-10.533413122311192,0
18.28687844149613,-9.36558193144337,0
13.267983349169716,-10.21309369343523,0
17.50723129464194,3.074573813582106,0
7.396139210975802,-6.246857936443678,0
-7.688878423481715,-10.666507533132776,0
16.13113378969705,-3.1883753644917796,0
2.655891162099762,-9.017488612004298,0
-11.605746267469623,-9.398802862099263,0
-2.3409694682191042,-13.653892355339416,0
17.194539249583627,-10.48720280917383,0
-1.8340698760108762,-11.170477449561496,0
25.40853965655728,-5.403621072195379,0
11.629201595746146,2.148741252816061,0
11.179261782074182,-8.601963326574573,0
9.39261885300379,8.961455252584033,0
11.172154495473785,-9.669189369448931,0
9.242822585886294,-9.034723080367554,0
12.223038111460419,-7.432000807844203,0
6.4417944329780505,-11.5498834211995,0
13.646610263129611,-8.613979950367012,0
7.693195354711843,-10.38247840721445,0
22.14635952202655,-10.255847073376339,0
16.06562718390047,-12.648492840866652,0
14.886720126161944,-8.789221546061937,0
7.818577075102267,-8.875350826291099,0
-1.7141468206543227,-9.453634053228924,0
23.261671190292155,-9.384749058583864,0
16.684139254713465,-6.802013866260678,0
17.20569076655878,1.6132628515979188,0
-14.863728981328062,-10.175863457879437,0
-7.520657758606775,-7.897777101242507,0
8.17500191129039,-11.102651718045548,0
-6.033663675577114,-10.886197091764059,0
22.1156500722239,-3.4189749834955743,0
-16.43600687395867,-11.488233670379959,0
-5.071304864886789,-9.917513190348002,0
8.180972761031793,-10.325866574420726,0
1.2401291632806923,-9.306914976428835,0
-9.19875315001666,-9.230410510315602,0
14.416183030336525,-3.5499183812288435,0
8.132846560612569,-8.69885798313752,0
21.55176528590138,4.446594284668684,0
5.166096392088803,-9.730688940099622,0
4.0118556443217095,3.9438097165340804,0
-2.811531519829667,-8.953355089282267,0
15.512000947664315,-7.091808125030468,0
22.32825304721847,-8.25859043902632,0
6.488903092799961,-7.92884125443992,0
19.338168228576475,-4.559945864730555,0
29.87124402913403,-1.9284158110159773,0
10.992809304955742,-7.050020842024566,0
25.219205488929198,-5.582846771466189,0
-4.809351756178056,-7.626634620128087,0
-0.7283073716100867,-10.419098685267118,0
20.21701640866361,-1.783300210435038,0
16.8779500507578,-7.431616490337778,0
21.657237421514193,-5.494159278901879,0
19.7785884551888,1.0900740387944996,0
8.703448012088453,-10.592252100471056,0
-7.386331987916026,-8.293961493484103,0
-3.7022023789836647,-8.042007120509071,0
2.185226262578301,-9.223984731746864,0
23.04268937404211,-2.787010390943915,0
21.634054695062687,-8.254572152279387,0
20.309207386682672,-7.511752260411899,0
11.835209904305865,-7.357579090495141,0
15.535383504328127,-10.326252024172238,0
1.2578269204595365,-10.958204778919066,0
9.226991276068917,-4.6340253479512485,0
18.38537193737559,-9.987635058271486,0
17.612361794577424,-7.803500047557029,0
-12.147421805047221,-9.421935649096351,0
22.626944264889318,-6.403649222999842,0
5.086598588271465,-10.735605127059682,0
3.554095341269147,-11.891629564741667,0
18.278759439558417,-1.8026072997122382,0
6.137222522395453,-5.83486301390978,0
21.00329822028941,9.56042136578578,0
3.5501520571846483,-5.184581484462422,0
21.033086020590517,-6.522717255570894,0
8.12160585242105,-6.333672526385218,0
-12.734617764880808,-9.101106629885699,0
-13.392829521232802,-10.474094495317349,0
8.153240649967575,-6.965008970965135,0
-11.704121957284778,-10.39308026570307,0
0.6212422358540434,-6.873592159567679,0
21.396973004231416,-4.85679465420975,0
2.7115456665165456,-9.411432064750118,0
22.591908260115847,-2.9594124608226213,0
7.522495332300245,-9.56730732217652,0
5.682098543666702,-11.335840134582503,0
14.314903358500922,-8.917827696050296,0
9.371184853436256,-13.234446402255829,0
15.745002679359091,-6.3018043233702326,0
26.92084155092352,13.827570737973117,0
-3.737678989218081,-2.681659228169058,0
20.56418784041007,-7.196835438545947,0
10.770962600630805,5.118523987108058,0
7.390559538054422,-11.767173919031187,0
10.912240642313478,-7.67418349829486,0
15.735280765769811,-7.910073362354105,0
-4.8991315963194575,-7.977263662551798,0
12.79586917440659,-3.5030057598353928,0
24.38371976767422,-3.2608749891832147,0
6.448762035240927,-9.831168125472304,0
21.20122505993852,-6.313580912243653,0
13.633813315710817,-7.099264977508659,0
18.801667069965188,-4.341034580201781,0
23.489047379633135,-4.307172769614669,0
-10.965022158233413,-4.647822741517528,0
-4.615537794346035,-8.059534305004936,0
6.822785623743378,-2.0726443182839622,0
3.9536282211007103,-7.784767759385115,0
15.199213428489168,-8.085947184698167,0
12.114783634872579,7.521892022300876,0
8.258823114685304,-7.617094685393346,0
6.240715867256581,-7.864461861910338,0
15.281850347563509,-10.894388418365642,0
10.329210937900614,2.213006011629932,0
1.8236765994238053,-8.809403551828963,0
10.186556880181776,-9.118934185811336,0
14.095644622675788,-6.6912627452973545,0
19.718138019972958,-14.021890392245991,0
6.099066738173005,-8.073024386634172,0
26.012600563867746,2.3736251547689053,0
20.72620416078081,-4.505298145755219,0
17.1418790885739,-7.176195109026259,0
-0.3268642371490104,-11.200355337770343,0
21.839350987069956,-3.506037307751273,0
15.177968367895705,-7.170438987605905,0
15.625669745666666,-7.214381624554269,0
-4.750416237538072,-10.072693537468856,0
27.56127117025438,-4.111637019660516,0
6.251990803507368,-10.99429315460842,0
-2.424195725795675,-8.08492650451522,0
14.864854460042633,-4.4969613260195525,0
6.129729244699579,-9.189786486669945,0
18.68277243651672,-7.213660609010034,0
9.919008281292264,-10.367875095735041,0
-9.667280543674837,-10.965891320014713,0
